,Address,Txn_hash,blocks,date,from,txn_type,to,value,Txn_fee
6490,0x9b6e7c26e43fa5c6bb5803e5f23462b93a905c6d, 0x0ea6adbfed37945c166da28d4228759d48b8aeda4af300465eb194818e84e005,2326464,2016-09-25 20:56:33,0x9b6e7c26e43fa5c6bb5803e5f23462b93a905c6d,OUT, FirstBlood,1 Ether,0.0144945
6491,0x9b6e7c26e43fa5c6bb5803e5f23462b93a905c6d,0x645ce4bbed1c09ed168165ac2cb38f55d7bbf2899ae2c4a1d1644fd400ded97e,2263080,2016-09-15 9:15:18,Poloniex 1, IN ,0x9b6e7c26e43fa5c6bb5803e5f23462b93a905c6d,"1,000.01518022 Ether",0.00063
6492,0x9b6e7c26e43fa5c6bb5803e5f23462b93a905c6d,0x7f16a693a0772321b975ead66eba7d37badd6edc18c7b388634184e1a66cc9ed,2254552,2016-09-13 23:33:45,Poloniex 1, IN ,0x9b6e7c26e43fa5c6bb5803e5f23462b93a905c6d,"1,134.55319837 Ether",0.00063
6493,0x9b6e7c26e43fa5c6bb5803e5f23462b93a905c6d,0x01e3954e833693f485bc124e01b2e25ed748fc736d820e2e4f78df73d4516d1e,2254085,2016-09-13 21:46:24,0x81b0e1ac46a7dfed98187796d0e55ac64b01f60c, IN ,0x9b6e7c26e43fa5c6bb5803e5f23462b93a905c6d,2.02745096513438 Ether,0.00067641
6494,0x9b6e7c26e43fa5c6bb5803e5f23462b93a905c6d,0x7bf25b769e91813fbffd5d7142832935019ae219dd597101035a54970f1741cd,2239500,2016-09-11 11:47:14,0x9b6e7c26e43fa5c6bb5803e5f23462b93a905c6d,OUT, DGD Token,0 Ether,0.00117647025
6495,0x9b6e7c26e43fa5c6bb5803e5f23462b93a905c6d,0xb8852114e6bb0526292f5867a1613bea55fca0b44363b51fdfc00e2f8c1db8b6,2233787,2016-09-10 13:02:05,0x9b6e7c26e43fa5c6bb5803e5f23462b93a905c6d,OUT,0xce3408398bb08e82e28408438979d8ce122262f9,"2,000 Ether",0.00067641
6496,0x9b6e7c26e43fa5c6bb5803e5f23462b93a905c6d,0x205ee0d12ad5f6aed33542497fc7fb977f7011c090055be26bb6238c80f73d24,2175949,2016-08-31 23:02:31,0x9b6e7c26e43fa5c6bb5803e5f23462b93a905c6d,OUT,0x141fc7180317812c93c31d77ea3a5f884b89964b,"1,000 Ether",0.000638169086
6497,0x9b6e7c26e43fa5c6bb5803e5f23462b93a905c6d,0x4f2c319bab3be690e3b52d397b934167fc63a9499483607be9c7073beb2d67d9,2169616,2016-08-30 22:02:30,Poloniex 1, IN ,0x9b6e7c26e43fa5c6bb5803e5f23462b93a905c6d,"1,700 Ether",0.00063
6498,0x9b6e7c26e43fa5c6bb5803e5f23462b93a905c6d,0x91ba98ca54339a6cb0552fba3763390a46726ccddbbd8fff066a6e1f4461154c,2078385,2016-08-15 20:11:16,Poloniex 1, IN ,0x9b6e7c26e43fa5c6bb5803e5f23462b93a905c6d,"2,200 Ether",0.00063
6499,0x9b6e7c26e43fa5c6bb5803e5f23462b93a905c6d,0x9fc89bec6e501f7e91b0e0c4dd49ca5df9c030c77b8b64f06e3e5d20ab16f57f,2064246,2016-08-13 12:06:40,Poloniex 1, IN ,0x9b6e7c26e43fa5c6bb5803e5f23462b93a905c6d,"2,100 Ether",0.00063
6500,0x9b6e7c26e43fa5c6bb5803e5f23462b93a905c6d,0x49f2d486618be1d5fd65a9f5755dee1bd59914522c0a827378bacaae1a73763c,2054617,2016-08-11 21:39:10,Poloniex 1, IN ,0x9b6e7c26e43fa5c6bb5803e5f23462b93a905c6d,"2,125 Ether",0.00063
6501,0x9b6e7c26e43fa5c6bb5803e5f23462b93a905c6d,0x392901f76123d5112e5551b277d6720f0a7beb537daf0a15b22369bd9d3893d4,2052359,2016-08-11 12:48:32,0x9b6e7c26e43fa5c6bb5803e5f23462b93a905c6d,OUT, DGD Token,0 Ether,0.001659630555
6502,0x9b6e7c26e43fa5c6bb5803e5f23462b93a905c6d,0x960eb323bf4c9307534655c7e6f9a5f1a01dee582414d9305d48213f0a927d91,2052256,2016-08-11 12:24:12,0x9b6e7c26e43fa5c6bb5803e5f23462b93a905c6d,OUT, DGD Token,0 Ether,0.001657569102
6503,0x9b6e7c26e43fa5c6bb5803e5f23462b93a905c6d,0x1fb031dacc5961776c29defe93414f9979e4436e7d86cfa4940d0db0ce42f1e0,2048384,2016-08-10 21:01:55,Poloniex 1, IN ,0x9b6e7c26e43fa5c6bb5803e5f23462b93a905c6d,"2,040 Ether",0.00063
6504,0x9b6e7c26e43fa5c6bb5803e5f23462b93a905c6d,0x7cbceca1b4edbbacde68120e56c54db130d2e22ac443eb82fb667ee22d2490cc,2041883,2016-08-09 19:13:37,Bittrex 1, IN ,0x9b6e7c26e43fa5c6bb5803e5f23462b93a905c6d,760.57806314 Ether,0.00042
6505,0x9b6e7c26e43fa5c6bb5803e5f23462b93a905c6d,0x621478a9a12fc3e92ba0ccc301cc8968c8877d7d00e3706f8bf28c004b606d1b,2041666,2016-08-09 18:27:46,Poloniex 1, IN ,0x9b6e7c26e43fa5c6bb5803e5f23462b93a905c6d,"2,100 Ether",0.00063
6506,0xaec27ce2133e82d052520afb5c576d9f7eb93ed2,0x0119b4dfe0c41c7904dd0902672aed6ddf70fa93c12b3d5396c35b41b4c81925,9429508,2020-02-06 13:58:59,0xaec27ce2133e82d052520afb5c576d9f7eb93ed2,OUT,0xcfcc61483a530baf64b268461af752feed1708ab,487.98 Ether,0.00021
6507,0xaec27ce2133e82d052520afb5c576d9f7eb93ed2,0xc3a11925f3c809873f9d381ee11bad9021069f3dae5c1fc99879ae6324a2750a,9371105,2020-01-28 14:35:50,0xaec27ce2133e82d052520afb5c576d9f7eb93ed2,OUT,0x70fca802787142f4e46480dbf035f951d6c29410,739.81 Ether,0.000063
6508,0xaec27ce2133e82d052520afb5c576d9f7eb93ed2,0x240459035f355c952d66f796e71b8f4de1b3821f289e9075738ada39e427b803,8814029,2019-10-26 7:21:04,0xaec27ce2133e82d052520afb5c576d9f7eb93ed2,OUT,0xc77106ce88797ebe150c6cce172d0276a1b69ec3,548.387 Ether,0.00042
6509,0xaec27ce2133e82d052520afb5c576d9f7eb93ed2,0xe8ec86450b4f8a33977634b76adb6b3c1c43ed46506df9acdcf8e78f4a108f45,8757868,2019-10-17 9:53:35,0xaec27ce2133e82d052520afb5c576d9f7eb93ed2,OUT,0xd0c2c47506f05da3ae715bedfb7da17e7cdf58af,337.148 Ether,0.00042
6510,0xaec27ce2133e82d052520afb5c576d9f7eb93ed2,0x6e0a4d593724c20a55bde8fa521fae8afe56853e4e99e08f7abe482ae4585020,8604939,2019-09-23 10:40:17,0xaec27ce2133e82d052520afb5c576d9f7eb93ed2,OUT,0x69af639ed40555ff6bff83ca0f50cc35e84e66d0,507.5492 Ether,0.00042
6511,0xaec27ce2133e82d052520afb5c576d9f7eb93ed2,0x1c549f08c4addd4bfce845d0ebb1df81310941588147f21583b3d2cd0dbf6179,8569356,2019-09-17 21:26:09,0xaec27ce2133e82d052520afb5c576d9f7eb93ed2,OUT,0xe810abbeaa8ffc1b0ec70bd1ed1938abdd84b3c7,440.8409 Ether,0.000315
6512,0xaec27ce2133e82d052520afb5c576d9f7eb93ed2,0x5e552f975c2866245eb50a381646b5a5209c5265749eaa10f84ff09998ae4d70,8561596,2019-09-16 16:37:44,0xaec27ce2133e82d052520afb5c576d9f7eb93ed2,OUT,0xa079faedb7e1baa30911f2aefb46dbb0e13a3463,515.941 Ether,0.000231
6513,0xaec27ce2133e82d052520afb5c576d9f7eb93ed2,0xbec38e6224fef122f68339219d10a6f50f69ce0106ebd3c90d13f85a04533e85,8516108,2019-09-09 14:07:45,0xaec27ce2133e82d052520afb5c576d9f7eb93ed2,OUT,0x91ac561930db1366a381e9332155c21c12bb4777,561.117 Ether,0.00042
6514,0xaec27ce2133e82d052520afb5c576d9f7eb93ed2,0x6a7abd8eaab7c8472513b06608207f941c11bcd344b0f7ba651f7207736420a9,8509577,2019-09-08 13:38:50,0xaec27ce2133e82d052520afb5c576d9f7eb93ed2,OUT,0x710b038caa158755944e37abd88b29333b57cad2,568.0391 Ether,0.00042
6515,0xaec27ce2133e82d052520afb5c576d9f7eb93ed2,0xfd86a7769ebe206aa16fbf3be2874168067c5327a1611c1a958332e83a898438,8479382,2019-09-03 20:32:35,0xaec27ce2133e82d052520afb5c576d9f7eb93ed2,OUT,0x3ac9e0437868fd34a530503567d1e40109c33c08,276.24 Ether,0.00042
6516,0xaec27ce2133e82d052520afb5c576d9f7eb93ed2,0xb6be3b5d834c630a0e950756cf7bb17e59eb74c40665577b0c50f23331eaca4b,8453599,2019-08-30 20:07:23,0xaec27ce2133e82d052520afb5c576d9f7eb93ed2,OUT,0xcfec4eef1c12ab8b2b02b8f1328c0354a7e7b2bb,25.927 Ether,0.00042
6517,0xaec27ce2133e82d052520afb5c576d9f7eb93ed2,0x08ae678d6bb96ea35cf32c06fe7c4c3dba36d16507b357f1b369c392b2e2373f,8453579,2019-08-30 20:03:07,0xaec27ce2133e82d052520afb5c576d9f7eb93ed2,OUT,0x5c5df55249a34ded5e7a4b7a5fa7e5810117b216,604.17 Ether,0.00042
6518,0xaec27ce2133e82d052520afb5c576d9f7eb93ed2,0x77e7c0c29ac0943909692ffa5128a7761b5eb47676ffa4f74376d73f1a3ab87a,8452569,2019-08-30 16:11:19,0xaec27ce2133e82d052520afb5c576d9f7eb93ed2,OUT,0x1b6d0b99517a4889505d7070a8e9051de3886a62,595.238 Ether,0.00042
6519,0xaec27ce2133e82d052520afb5c576d9f7eb93ed2,0x648d33f072de8f74724040e02d9b7a9345ec420d814537bdbe59aa86617010ec,8452541,2019-08-30 16:04:34,0xaec27ce2133e82d052520afb5c576d9f7eb93ed2,OUT,0x2b4fe655eddfb3cea081884c02996adb28aed607,595.1604 Ether,0.00042
6520,0xaec27ce2133e82d052520afb5c576d9f7eb93ed2,0x51dd407893881af52ca356f23f47d123956211e9fea33bf93ddc9aa482b0b0eb,8452512,2019-08-30 16:00:25,0xaec27ce2133e82d052520afb5c576d9f7eb93ed2,OUT,0x579e707b409a45bbbc3ed4349acb2838ebc0a0ce,598.238 Ether,0.00042
6521,0xaec27ce2133e82d052520afb5c576d9f7eb93ed2,0x01f78792483b1a449bc8923ce792ec4356aa04eafd9e1597f5a02f4a3a23f545,8440220,2019-08-28 18:29:34,0xaec27ce2133e82d052520afb5c576d9f7eb93ed2,OUT,0x049e6302e12a52826fde9e71fe574040f0b7a151,460.7294 Ether,0.00042
6522,0xaec27ce2133e82d052520afb5c576d9f7eb93ed2,0x15a1923474e2fca74158d02c90138e95df6b8856b2f10aff041eafa1f0936e5b,8175524,2019-07-18 15:35:35,0xaec27ce2133e82d052520afb5c576d9f7eb93ed2,OUT,0x25ef75a6e5fe07bdf4e0e492d8b0cc1bcd0fa025,463.9163 Ether,0.00021
6523,0xaec27ce2133e82d052520afb5c576d9f7eb93ed2,0x7e070e73084dc1cc1bc46b212cd3f4f37204451b1fb95f8e61aeb945ea914f5e,8156056,2019-07-15 14:16:12,0xaec27ce2133e82d052520afb5c576d9f7eb93ed2,OUT,0xee284a63cd561c070c186041dea258729a639485,455.291 Ether,0.00042
6524,0xaec27ce2133e82d052520afb5c576d9f7eb93ed2,0xc546d30892b09a196d3edb454a105c8947d12c7d0b2de9cc5ebd9f879578c92d,8033478,2019-06-26 12:04:29,0xaec27ce2133e82d052520afb5c576d9f7eb93ed2,OUT,0xac2f1635793d7ad99e78a6ad4c323f97823911c7,274.62 Ether,0.00042
6525,0xaec27ce2133e82d052520afb5c576d9f7eb93ed2,0x12d6ed6a7410d59fc39891599e71140b0d4c681a098d6031d79d0448a8cf13a0,8008247,2019-06-22 13:44:47,0xaec27ce2133e82d052520afb5c576d9f7eb93ed2,OUT,0x890fe1f3ed497eef73c29e9d65a918e1e9b5da12,351.43 Ether,0.00042
6526,0xaec27ce2133e82d052520afb5c576d9f7eb93ed2,0x8c3556278016b4d1fbce7469aef30f566e8d1d4ea198689d7e4a257417cbe1c8,8002195,2019-06-21 15:07:06,0xaec27ce2133e82d052520afb5c576d9f7eb93ed2,OUT,0x5b4e925b092aebe835479c5658427e2e61ec7f42,176.056 Ether,0.00042
6527,0xaec27ce2133e82d052520afb5c576d9f7eb93ed2,0x064c5edf077f86f35cd7a57b12d30a7266cd492a0b4af68405690c556c873cc5,7982728,2019-06-18 14:08:47,0xaec27ce2133e82d052520afb5c576d9f7eb93ed2,OUT,0x9cbb371e32a8781ab3b1ba9c97da82f40118bd82,288.389 Ether,0.000042
6528,0xaec27ce2133e82d052520afb5c576d9f7eb93ed2,0xb38e096ea466c1c68648bd9d1a0167cb0df75637797c6c752cccde4993c86c5a,7742151,2019-05-11 23:27:07,0xaec27ce2133e82d052520afb5c576d9f7eb93ed2,OUT,0xe00b99d1431e08438989289183bf9541e321d38a,615.76 Ether,0.00042
6529,0xaec27ce2133e82d052520afb5c576d9f7eb93ed2,0xce47058de828e063b534ee300172a905f52fa8f7178fd14d326a8e0693ed894e,7497636,2019-04-03 21:19:20,0xaec27ce2133e82d052520afb5c576d9f7eb93ed2,OUT,0x627a5de622f2d96941858edf39f8761b4aee4fe6,500 Ether,0.000861
6530,0xaec27ce2133e82d052520afb5c576d9f7eb93ed2,0x69c5d331ce8221e31ee59fe58a27c2e2712e3dfc03f15f4dd24948559deba3c8,7215543,2019-02-13 14:34:10,0xaec27ce2133e82d052520afb5c576d9f7eb93ed2,OUT,0x01a869a7c245c2a3cbd383df4a12e1a585e0ff72,812.32979 Ether,0.00021
6531,0x00e5c013694c9ee92b76ce6ad7ad3bcc20475d6f,0x9cd2c271365a75ead930050838345d81a4d07dee1f8a5178cc698b2866587816,9460146,2020-02-11 6:50:02,0x00e5c013694c9ee92b76ce6ad7ad3bcc20475d6f,OUT,0xa2db9fef1e6459a1fa0461b231684c3a97cdfc1c,999 Ether,0.000168
6532,0x00e5c013694c9ee92b76ce6ad7ad3bcc20475d6f,0xd3d0d84d130456b3a673b725752cfeffc71904de9416df48bb882f763c5082ba,9460104,2020-02-11 6:41:09,0x00e5c013694c9ee92b76ce6ad7ad3bcc20475d6f,OUT,0xa2db9fef1e6459a1fa0461b231684c3a97cdfc1c,1 Ether,0.00042
6533,0x00e5c013694c9ee92b76ce6ad7ad3bcc20475d6f,0x659146b7809eb55579ead26c1ef2e01faba6df9402f48c336d43b563f8fe8edb,9460060,2020-02-11 6:30:01,0x00e5c013694c9ee92b76ce6ad7ad3bcc20475d6f,OUT, 0x8f944aae9f78e9c2fc133353c9e7840eed154f18,0.001 Ether,0.000770725
6534,0x00e5c013694c9ee92b76ce6ad7ad3bcc20475d6f,0xffbe1ca41437dc1f93eebc5d357c5ece187e38dc37cb1a201c1eb2ad9b6176ab,8181705,2019-07-19 14:51:49,0x00e5c013694c9ee92b76ce6ad7ad3bcc20475d6f,OUT,0x00b07cf336066916f70b0b5c90468feb73790e1e,0.1 Ether,0.000084
6535,0x00e5c013694c9ee92b76ce6ad7ad3bcc20475d6f,0xe4ea8b54ece33d9a2f1bab0d19cdf9ffcb214924a13fdde227f393fd31fb6fec,7962835,2019-06-15 11:21:30,0x00e5c013694c9ee92b76ce6ad7ad3bcc20475d6f,OUT, OmiseGO Token,0 Ether,0.000208888
6536,0x00e5c013694c9ee92b76ce6ad7ad3bcc20475d6f,0x6380eb446512b97338f2da8d237328ed00090fd6e7d50cb55fef4e620296bdd0,7962768,2019-06-15 11:07:00,0x00e5c013694c9ee92b76ce6ad7ad3bcc20475d6f,OUT,0xdf67ec7eae23d2459694685257b6fc59d1baa1fe,0.4 Ether,0.0000735
6537,0x00e5c013694c9ee92b76ce6ad7ad3bcc20475d6f,0x760a9e120d3071db315b0439ae1287b1636cbad33ebf75b095006c4a9e65acbe,7962679,2019-06-15 10:47:47,0x00e5c013694c9ee92b76ce6ad7ad3bcc20475d6f,OUT,0x99988cd3964c5d11bc56a47a1b2b796f5e8e4774,"19,336.999999999999737 Ether",0.0001155
6538,0x00e5c013694c9ee92b76ce6ad7ad3bcc20475d6f,0xcd25e6bb0f26d9613f5d0fa9b8454619f3bb8b748e5678c5a4bbe8c86d8a6c0e,7959266,2019-06-14 21:51:56,0x00e5c013694c9ee92b76ce6ad7ad3bcc20475d6f,OUT, Edgeware: Old Lockdrop,"30,000 Ether",0.0247264
6539,0x00e5c013694c9ee92b76ce6ad7ad3bcc20475d6f,0xc267ec4730593adfec8c051ab4cda64584e30bc898b91752438fb2dc20fa6f09,7959245,2019-06-14 21:48:30,0x00e5c013694c9ee92b76ce6ad7ad3bcc20475d6f,OUT,0x1d3dbb31adcf71bcfb83830864ef05c4db211264,"39,998.999999999998164 Ether",0.000357
6540,0x00e5c013694c9ee92b76ce6ad7ad3bcc20475d6f,0x15e79b4c6580675b6e7653f8719494f9972986a044ea506ecf8dfc73df2efeda,7959213,2019-06-14 21:41:22,0x00e5c013694c9ee92b76ce6ad7ad3bcc20475d6f,OUT,0xab73607b5488fa3e919f4eab3191f80a70792985,1 Ether,0.000399
6541,0x00e5c013694c9ee92b76ce6ad7ad3bcc20475d6f,0xb0c5595abfd316e8c4d23abc2adba1c5547f8389cf90e405cec3784a894a776e,7959175,2019-06-14 21:32:47,0x00e5c013694c9ee92b76ce6ad7ad3bcc20475d6f,OUT, Edgeware: Old Lockdrop,"20,000 Ether",0.00247704
6542,0x00e5c013694c9ee92b76ce6ad7ad3bcc20475d6f,0x1c335960a282decc01b4fd076ca16be69c667049cf85d87f930265f8059e1eca,7930268,2019-06-10 9:01:06,0x00e5c013694c9ee92b76ce6ad7ad3bcc20475d6f,OUT, Edgeware: Old Lockdrop,0 Ether,0.00057442
6543,0x00e5c013694c9ee92b76ce6ad7ad3bcc20475d6f, 0xff7783f3926b53388db720b59d40ca6b276e0287e8beae7543e9f4469c73de1e,7930225,2019-06-10 8:51:59,0x00e5c013694c9ee92b76ce6ad7ad3bcc20475d6f,OUT, Edgeware: Old Lockdrop,0 Ether,0.00050608
6544,0x00e5c013694c9ee92b76ce6ad7ad3bcc20475d6f,0xafd823d30464e8b4be860539e231a382a4e618ae2c452683385363ae5c9c8ac8,7584977,2019-04-17 11:17:00,0x00e5c013694c9ee92b76ce6ad7ad3bcc20475d6f,OUT, 0xe09ec0c1e7a66f52174703da253bf4e396773722,150 Ether,0.000105255
6545,0x00e5c013694c9ee92b76ce6ad7ad3bcc20475d6f,0x7e62fba6d90be6dbe5e638e667c668b52b0ba0da5b4c0b4c6b752a91cfa92eb3,7584949,2019-04-17 11:09:29,0x00e5c013694c9ee92b76ce6ad7ad3bcc20475d6f,OUT, 0xe09ec0c1e7a66f52174703da253bf4e396773722,1 Ether,0.0004315455
6546,0x00e5c013694c9ee92b76ce6ad7ad3bcc20475d6f,0x5322219d4482b0daae23e38fe447a50ff20791e9cffab580dba047119b1bbb40,7489138,2019-04-02 13:20:15,0x00e5c013694c9ee92b76ce6ad7ad3bcc20475d6f,OUT, OmiseGO Token,0 Ether,0.000780318
6547,0x00e5c013694c9ee92b76ce6ad7ad3bcc20475d6f,0xd39c4484cb7027585d972bc842f3b1d223c6e20a3a26c0ba22bf3437dd109170,7488634,2019-04-02 11:22:27,0x00e5c013694c9ee92b76ce6ad7ad3bcc20475d6f,OUT, OmiseGO Token,0 Ether,0.001120021
6548,0x00e5c013694c9ee92b76ce6ad7ad3bcc20475d6f,0x45811678a49c837472ec19c983c340fac49656df04199b9e808158ef96dbb40c,7472482,2019-03-30 22:41:24,0x007adb81a4bd9dfd69c1ce0e9cdcd81a91bc9e57, IN ,0x00e5c013694c9ee92b76ce6ad7ad3bcc20475d6f,0.752203965199979 Ether,0.000084
6549,0x00e5c013694c9ee92b76ce6ad7ad3bcc20475d6f,0x78b6063775dfa24fa5ace6afb1b3672f4967d489b1b47dc40ecc532fc1dc1760,5474711,2018-04-20 14:54:17,Kraken 4, IN ,0x00e5c013694c9ee92b76ce6ad7ad3bcc20475d6f,"5,487.01834 Ether",0.00063
6550,0x00e5c013694c9ee92b76ce6ad7ad3bcc20475d6f,0xc5c5c522384c2d569aae2115ae13a31589c1219fb5bca5c2204338e650e9c51e,5473225,2018-04-20 8:41:26,0x00b1e9a7f2b5528cbf5cb1be50437e7d8a92ce99, IN ,0x00e5c013694c9ee92b76ce6ad7ad3bcc20475d6f,"104,000 Ether",0.0004305
6551,0x00e5c013694c9ee92b76ce6ad7ad3bcc20475d6f,0x680a1f36587a10ad1130b82f84d91e3d717925590b89d675a4c00485e275805b,4994817,2018-01-29 16:29:04,0x00e5c013694c9ee92b76ce6ad7ad3bcc20475d6f,OUT,0x1d3dbb31adcf71bcfb83830864ef05c4db211264,996 Ether,0.00084
6552,0x00e5c013694c9ee92b76ce6ad7ad3bcc20475d6f,0x52fdd665f57696315480cbff45f5caf12cd6a5d9953d7ff3cd4151b6cfc1ee7e,4993484,2018-01-29 10:57:32,0x00b1e9a7f2b5528cbf5cb1be50437e7d8a92ce99, IN ,0x00e5c013694c9ee92b76ce6ad7ad3bcc20475d6f,996.88 Ether,0.0004305
6553,0x3b436fb33b79a3a754b0242a48a3b3aec1e35ad2,0xfac51c9f84e6cdc6904f9786b6504a876a5bfc52a3c5eb26a2535e6fe1f8aac8,7593463,2019-04-18 19:07:06,0x3b436fb33b79a3a754b0242a48a3b3aec1e35ad2,OUT, Augur Token,0 Ether,0.000177087
6554,0x3b436fb33b79a3a754b0242a48a3b3aec1e35ad2,0x708324e60e82031f464b3470cef424a241e563b14f9159ff9b3f2ce3ff5ee0da,7565911,2019-04-14 11:52:00,0x3b436fb33b79a3a754b0242a48a3b3aec1e35ad2,OUT, Basic Attention Token,0 Ether,0.000073832
6555,0x3b436fb33b79a3a754b0242a48a3b3aec1e35ad2,0x85add94b4b3d6661cb7481a225300617449802e31591410d23d98c3626b3235d,7521399,2019-04-07 13:49:00,0x3b436fb33b79a3a754b0242a48a3b3aec1e35ad2,OUT, RLC Token,0 Ether,0.00007476
6556,0x3b436fb33b79a3a754b0242a48a3b3aec1e35ad2,0xa73a725806e68d4cfb91175d0c68c99348e912a17da6492d93fd055f9c3ba3a0,7521396,2019-04-07 13:48:15,0x3b436fb33b79a3a754b0242a48a3b3aec1e35ad2,OUT, Basic Attention Token,0 Ether,0.000074088
6557,0x3b436fb33b79a3a754b0242a48a3b3aec1e35ad2,0xabcc713c9110725adbe19fb263f772a460681bbbbed6169af7505b8456093e15,7521392,2019-04-07 13:47:21,0x3b436fb33b79a3a754b0242a48a3b3aec1e35ad2,OUT, ZRX Token,0 Ether,0.000074212
6558,0x3b436fb33b79a3a754b0242a48a3b3aec1e35ad2,0xc99d0450f42d0a7493bd19bec6b931ca796fca72c1dd509b864d241fc3f52a66,7520068,2019-04-07 8:57:53,0x3b436fb33b79a3a754b0242a48a3b3aec1e35ad2,OUT, Augur Token,0 Ether,0.0001295822
6559,0x3b436fb33b79a3a754b0242a48a3b3aec1e35ad2,0x88d8987a5a575ab6fcb79da36e998ebb9a65788d07fb19286f760c6702b5edb3,7520068,2019-04-07 8:57:53,0x3b436fb33b79a3a754b0242a48a3b3aec1e35ad2,OUT, Augur Token,0 Ether,0.0001295822
6560,0x3b436fb33b79a3a754b0242a48a3b3aec1e35ad2,0x7047dfd7572212ff676c0331e8da644afc0c6406b5c0fe6305bf9f8b2c97054b,7520065,2019-04-07 8:57:35,0x3b436fb33b79a3a754b0242a48a3b3aec1e35ad2,OUT, Augur Token,0 Ether,0.0001295822
6561,0x3b436fb33b79a3a754b0242a48a3b3aec1e35ad2,0x96bf9efdb33d15521eada7f9a11e86ac974187f23ae70520599125bc5ae444e6,7520062,2019-04-07 8:56:54,0x3b436fb33b79a3a754b0242a48a3b3aec1e35ad2,OUT, Augur Token,0 Ether,0.0001295822
6562,0x3b436fb33b79a3a754b0242a48a3b3aec1e35ad2,0x089294d0f7618bb0550aed67a5e079d49cbfd2626247548b26e7b099f6b7734d,7520061,2019-04-07 8:56:45,0x3b436fb33b79a3a754b0242a48a3b3aec1e35ad2,OUT, Augur Token,0 Ether,0.0001625822
6563,0x3b436fb33b79a3a754b0242a48a3b3aec1e35ad2,0x07ebd388c45c25f4fb001448fdd6de4dda01e7bea5a2a960ebaf463d66c86575,7520001,2019-04-07 8:42:07,0x3b436fb33b79a3a754b0242a48a3b3aec1e35ad2,OUT, Augur Token,0 Ether,0.0001294414
6564,0x3b436fb33b79a3a754b0242a48a3b3aec1e35ad2,0x8c6ff1898c3be3cc45780ef10ef3de18ed4f0f59ee522537bb028ca2db34040b,7519990,2019-04-07 8:39:27,0x3b436fb33b79a3a754b0242a48a3b3aec1e35ad2,OUT, Augur Token,0 Ether,0.0001295822
6565,0x3b436fb33b79a3a754b0242a48a3b3aec1e35ad2,0x3b4706984592c27f42be6337e4dd72a2b6896cc052c99498a22e0f62217b6cdd,7519990,2019-04-07 8:39:27,0x3b436fb33b79a3a754b0242a48a3b3aec1e35ad2,OUT, Augur Token,0 Ether,0.0001625822
6566,0x3b436fb33b79a3a754b0242a48a3b3aec1e35ad2,0x55d59533ebfcef0e51e23544acecdbc7f8cd6db8100171a3bde0e46b576f1998,7157697,2019-02-01 7:44:47,Binance 4, IN ,0x3b436fb33b79a3a754b0242a48a3b3aec1e35ad2,"1,853.297837 Ether",0.00084
6567,0x3b436fb33b79a3a754b0242a48a3b3aec1e35ad2,0x73bd5308a0bd603466610d9aae75d77a893e0a93e8f7ddbf86dd6ef9b2af3d19,7150471,2019-01-30 20:29:58,Binance 2, IN ,0x3b436fb33b79a3a754b0242a48a3b3aec1e35ad2,"2,815.543628 Ether",0.00084
6568,0x3b436fb33b79a3a754b0242a48a3b3aec1e35ad2,0xfbf374c59ba08c7b0a62105d0a941936f52787fae0fe3c1799cd642694f4f560,7143460,2019-01-29 10:19:08,Binance 3, IN ,0x3b436fb33b79a3a754b0242a48a3b3aec1e35ad2,"3,223.737026 Ether",0.00084
6569,0x3b436fb33b79a3a754b0242a48a3b3aec1e35ad2,0x5dcd8654336b215e2a825eea90f903e572d7eb0736f40a275ba77d602a742701,7138403,2019-01-28 9:03:45,Binance 4, IN ,0x3b436fb33b79a3a754b0242a48a3b3aec1e35ad2,"3,195.239552 Ether",0.00084
6570,0x3b436fb33b79a3a754b0242a48a3b3aec1e35ad2,0x90f2e7a5a5d831d8209f15846a38b69852c50f5ef742dc85f6938549a89908ff,7133229,2019-01-27 8:29:50,Binance 1, IN ,0x3b436fb33b79a3a754b0242a48a3b3aec1e35ad2,"3,059.212715 Ether",0.00084
6571,0x3b436fb33b79a3a754b0242a48a3b3aec1e35ad2,0x153938b798d2386847f3ea825a30d82e64ad6b2d33a1409b64e200aab339655d,7125966,2019-01-25 21:50:16,Binance 1, IN ,0x3b436fb33b79a3a754b0242a48a3b3aec1e35ad2,"3,057.626303 Ether",0.00084
6572,0x3b436fb33b79a3a754b0242a48a3b3aec1e35ad2,0xfd8df3da87eb70e4aebfecb5f8b18388d068056ed617efac5aea23265a23abfd,7120488,2019-01-24 19:58:27,Binance 2, IN ,0x3b436fb33b79a3a754b0242a48a3b3aec1e35ad2,"3,033.011996 Ether",0.00084
6573,0x3b436fb33b79a3a754b0242a48a3b3aec1e35ad2,0xf36d44935678cfa2659ef66ad132fdcf984bc4a0dc1a5918b7c2490ede12de9b,7110108,2019-01-22 18:43:40,Binance 3, IN ,0x3b436fb33b79a3a754b0242a48a3b3aec1e35ad2,536.28816782 Ether,0.00084
6574,0x3b436fb33b79a3a754b0242a48a3b3aec1e35ad2,0x55b26fb5aa37189754012b6f49d83a256710a294bb368cb0478b73656b3baaec,7107651,2019-01-22 6:55:30,Binance 4, IN ,0x3b436fb33b79a3a754b0242a48a3b3aec1e35ad2,"1,759.99 Ether",0.00084
